iter	Passed	Remaining
399	19290	28936
400	19336	28883
401	19375	28822
402	19416	28763
403	19465	28716
404	19504	28655
405	19560	28618
406	19595	28550
407	19636	28492
408	19677	28433
409	19723	28382
410	19762	28321
411	19807	28269
412	19854	28218
413	19894	28159
414	19939	28106
415	19984	28055
416	20029	28003
417	20071	27947
418	20114	27891
419	20155	27833
420	20203	27786
421	20247	27732
422	20294	27682
423	20336	27627
424	20378	27571
425	20421	27516
426	20462	27459
427	20508	27408
428	20550	27352
429	20611	27321
430	20648	27260
431	20692	27206
432	20735	27152
433	20779	27099
434	20821	27043
435	20866	26992
436	20906	26934
437	20949	26880
438	20993	26827
439	21034	26771
440	21080	26720
441	21122	26666
442	21174	26623
443	21222	26575
444	21271	26529
445	21318	26481
446	21369	26436
447	21413	26383
448	21452	26326
449	21499	26277
450	21550	26232
451	21589	26174
452	21634	26123
453	21677	26070
454	21723	26020
455	21764	25964
456	21806	25910
457	21850	25858
458	21892	25803
459	21934	25749
460	21983	25703
461	22022	25645
462	22069	25596
463	22108	25539
464	22163	25500
465	22202	25442
466	22245	25389
467	22290	25338
468	22332	25284
469	22418	25280
470	22497	25268
471	22560	25237
472	22609	25190
473	22649	25134
474	22699	25089
475	22737	25029
476	22787	24985
477	22834	24935
478	22877	24883
479	22922	24832
480	22961	24775
481	23007	24725
482	23053	24676
483	23103	24630
484	23153	24585
485	23201	24538
486	23245	24486
487	23292	24437
488	23342	24392
489	23378	24332
490	23439	24298
491	23485	24249
492	23527	24195
493	23574	24147
494	23617	24095
495	23669	24051
496	23708	23994
497	23754	23945
498	23800	23895
499	23838	23838
500	23888	23792
501	23933	23743
502	23977	23691
503	24015	23634
504	24057	23581
505	24111	23539
506	24148	23482
507	24191	23429
508	24232	23375
509	24280	23327
510	24329	23281
511	24373	23230
512	24415	23177
513	24457	23124
514	24510	23082
515	24547	23025
516	24601	22983
517	24645	22932
518	24703	22895
519	24753	22849
520	24790	22792
521	24836	22742
522	24880	22692
523	24933	22649
524	24978	22599
525	25022	22548
526	25075	22505
527	25123	22458
528	25171	22411
529	25217	22362
530	25265	22315
531	25313	22267
532	25366	22225
533	25407	22172
534	25449	22120
535	25499	22074
536	25545	22025
537	25583	21969
538	25634	21924
539	25670	21867
540	25724	21825
541	25772	21778
542	25820	21731
543	25860	21677
544	25910	21631
545	25948	21576
546	26001	21533
547	26055	21490
548	26107	21447
549	26154	21398
550	26195	21346
551	26245	21300
552	26296	21256
553	26342	21206
554	26390	21159
555	26438	21112
556	26487	21066
557	26544	21026
558	26586	20974
559	26638	20930
560	26684	20881
561	26733	20834
562	26781	20788
563	26826	20738
564	26876	20692
565	26918	20640
566	26962	20590
567	27008	20541
568	27052	20491
569	27100	20444
570	27144	20394
571	27185	20341
572	27228	20290
573	27279	20245
574	27315	20189
575	27362	20141
576	27405	20090
577	27452	20043
578	27501	19996
579	27548	19949
580	27593	19899
581	27648	19857
582	27691	19807
583	27743	19762
584	27795	19718
585	27844	19671
586	27893	19624
587	27937	19575
588	27989	19531
589	28046	19489
590	28084	19436
591	28131	19388
592	28186	19345
593	28229	19295
594	28278	19248
595	28398	19249
596	28462	19213
597	28503	19161
598	28547	19111
599	28599	19066
600	28639	19013
601	28685	18965
602	28730	18915
603	28779	18868
604	28820	18816
605	28864	18766
606	28903	18713
607	28934	18655
608	28987	18610
609	29022	18555
610	29067	18505
611	29110	18455
612	29150	18403
613	29193	18353
614	29236	18302
615	29285	18255
616	29327	18204
617	29380	18160
618	29423	18110
619	29474	18064
620	29527	18020
621	29575	17973
622	29624	17927
623	29670	17878
624	29713	17828
625	29760	17780
626	29806	17731
627	29851	17682
628	29902	17637
629	29949	17589
630	29996	17541
631	30041	17492
632	30085	17442
633	30125	17390
634	30169	17341
635	30205	17287
636	30249	17238
637	30291	17187
638	30331	17135
639	30378	17088
640	30417	17035
641	30462	16986
642	30521	16945
643	30572	16900
644	30610	16847
645	30649	16795
646	30698	16749
647	30730	16693
648	30773	16643
649	30813	16591
650	30853	16540
651	30894	16489
652	30942	16442
653	30984	16392
654	31031	16344
655	31074	16295
656	31119	16246
657	31160	16195
658	31201	16145
659	31240	16093
660	31281	16043
661	31324	15993
662	31372	15946
663	31412	15895
664	31466	15851
665	31511	15802
666	31549	15751
667	31599	15704
668	31644	15656
669	31691	15609
670	31726	15556
671	31780	15512
672	31828	15465
673	31867	15413
674	31911	15364
675	31961	15319
676	32013	15273
677	32053	15223
678	32105	15178
679	32141	15125
680	32186	15077
681	32227	15026
682	32270	14977
683	32316	14930
684	32364	14883
685	32417	14838
686	32463	14790
687	32506	14741
688	32549	14692
689	32595	14644
690	32644	14597
691	32683	14547
692	32733	14500
693	32773	14450
694	32821	14403
695	32859	14352
696	32902	14303
697	32938	14251
698	32977	14200
699	33033	14157
700	33067	14104
701	33106	14053
702	33151	14005
703	33188	13954
704	33231	13905
705	33272	13855
706	33314	13806
707	33351	13755
708	33415	13714
709	33471	13671
710	33513	13622
711	33556	13573
712	33600	13525
713	33643	13476
714	33685	13427
715	33812	13411
716	33882	13373
717	33916	13320
718	33966	13274
719	34006	13224
720	34045	13174
721	34091	13126
722	34143	13081
723	34190	13033
724	34241	12987
725	34289	12941
726	34335	12893
727	34383	12846
728	34423	12796
729	34474	12750
730	34509	12698
731	34558	12652
732	34598	12602
733	34648	12556
734	34704	12512
735	34739	12460
736	34784	12412
737	34834	12366
738	34885	12320
739	34930	12272
740	34979	12226
741	35019	12176
742	35067	12129
743	35115	12082
744	35155	12033
745	35206	11987
746	35272	11946
747	35313	11897
748	35361	11849
749	35401	11800
750	35442	11751
751	35492	11704
752	35535	11656
753	35582	11609
754	35638	11564
755	35677	11514
756	35719	11465
757	35762	11417
758	35800	11367
759	35849	11320
760	35896	11273
761	35941	11225
762	35993	11180
763	36035	11131
764	36088	11086
765	36124	11035
766	36175	10989
767	36223	10942
768	36273	10896
769	36321	10849
770	36362	10800
771	36402	10750
772	36449	10703
773	36484	10652
774	36529	10605
775	36572	10556
776	36617	10509
777	36666	10462
778	36716	10416
779	36764	10369
780	36801	10319
781	36847	10271
782	36887	10222
783	36931	10174
784	36969	10125
785	37016	10078
786	37055	10029
787	37096	9980
788	37140	9932
789	37184	9884
790	37226	9836
791	37277	9790
792	37330	9744
793	37371	9695
794	37423	9650
795	37472	9603
796	37514	9555
797	37554	9506
798	37601	9459
799	37650	9412
800	37688	9363
801	37736	9316
802	37780	9268
803	37824	9220
804	37866	9172
805	37909	9124
806	37957	9077
807	38006	9031
808	38037	8980
809	38086	8933
810	38140	8888
811	38187	8841
812	38232	8793
813	38267	8744
814	38312	8696
815	38352	8648
816	38398	8600
817	38441	8552
818	38487	8505
819	38531	8458
820	38577	8410
821	38620	8363
822	38662	8314
823	38706	8267
824	38753	8220
825	38801	8173
826	38850	8127
827	38890	8078
828	38942	8032
829	38977	7983
830	39019	7935
831	39062	7887
832	39108	7840
833	39154	7793
834	39193	7744
835	39259	7701
836	39296	7652
837	39343	7605
838	39391	7558
839	39435	7511
840	39485	7465
841	39527	7417
842	39626	7380
843	39719	7341
844	39761	7293
845	39806	7246
846	39852	7198
847	39886	7149
848	39930	7101
849	39973	7054
850	40023	7007
851	40068	6960
852	40120	6914
853	40169	6867
854	40211	6819
855	40262	6773
856	40306	6725
857	40356	6679
858	40394	6630
859	40445	6584
860	40485	6536
861	40530	6488
862	40570	6440
863	40620	6393
864	40656	6345
865	40698	6297
866	40739	6249
867	40780	6201
868	40826	6154
869	40865	6106
870	40908	6058
871	40954	6011
872	40997	5964
873	41040	5916
874	41096	5870
875	41154	5825
876	41197	5777
877	41239	5730
878	41287	5683
879	41326	5635
880	41371	5588
881	41418	5541
882	41463	5494
883	41505	5446
884	41552	5399
885	41595	5352
886	41645	5305
887	41693	5258
888	41745	5212
889	41791	5165
890	41835	5117
891	41882	5070
892	41927	5023
893	41972	4976
894	42019	4929
895	42066	4882
896	42108	4835
897	42157	4788
898	42204	4741
899	42246	4694
900	42297	4647
901	42334	4599
902	42374	4551
903	42418	4504
904	42469	4458
905	42513	4410
906	42561	4364
907	42611	4317
908	42659	4270
909	42710	4224
910	42750	4176
911	42797	4129
912	42839	4082
913	42885	4035
914	42926	3987
915	42976	3941
916	43027	3894
917	43075	3847
918	43120	3800
919	43166	3753
920	43211	3706
921	43256	3659
922	43303	3612
923	43351	3565
924	43398	3518
925	43441	3471
926	43486	3424
927	43544	3378
928	43596	3331
929	43637	3284
930	43687	3237
931	43725	3190
932	43768	3143
933	43813	3096
934	43853	3048
935	43902	3001
936	43947	2954
937	43993	2907
938	44030	2860
939	44076	2813
940	44123	2766
941	44167	2719
942	44225	2673
943	44264	2625
944	44310	2578
945	44353	2531
946	44398	2484
947	44443	2437
948	44483	2390
949	44523	2343
950	44564	2296
951	44607	2249
952	44647	2201
953	44690	2154
954	44731	2107
955	44773	2060
956	44820	2013
957	44864	1966
958	44905	1919
959	44946	1872
960	44998	1826
961	45040	1779
962	45081	1732
963	45127	1685
964	45169	1638
965	45215	1591
966	45335	1547
967	45396	1500
968	45441	1453
969	45484	1406
970	45527	1359
971	45571	1312
972	45609	1265
973	45651	1218
974	45691	1171
975	45733	1124
976	45773	1077
977	45818	1030
978	45855	983
979	45898	936
980	45948	889
981	45979	842
982	46023	795
983	46061	748
984	46101	702
985	46143	655
986	46191	608
987	46224	561
988	46271	514
989	46313	467
990	46356	421
991	46407	374
992	46448	327
993	46492	280
994	46533	233
995	46569	187
996	46610	140
997	46649	93
998	46699	46
999	46739	0
