iter	Passed	Remaining
400	14301	21362
401	14334	21323
402	14366	21282
403	14402	21247
404	14433	21205
405	14463	21161
406	14496	21121
407	14527	21079
408	14560	21039
409	14591	20997
410	14623	20956
411	14656	20917
412	14689	20878
413	14720	20836
414	14753	20797
415	14785	20756
416	14817	20716
417	14851	20678
418	14886	20641
419	14918	20601
420	14949	20560
421	14983	20523
422	15015	20482
423	15049	20444
424	15080	20403
425	15115	20366
426	15150	20330
427	15184	20293
428	15218	20256
429	15251	20217
430	15284	20178
431	15319	20141
432	15353	20105
433	15389	20070
434	15423	20032
435	15455	19992
436	15487	19952
437	15521	19915
438	15552	19874
439	15589	19840
440	15624	19805
441	15661	19771
442	15698	19738
443	15732	19700
444	15765	19662
445	15800	19626
446	15837	19593
447	15874	19559
448	15907	19520
449	15943	19486
450	15977	19449
451	16012	19413
452	16050	19380
453	16085	19344
454	16118	19307
455	16151	19268
456	16186	19233
457	16222	19198
458	16259	19164
459	16291	19124
460	16323	19085
461	16355	19045
462	16393	19013
463	16420	18968
464	16453	18930
465	16487	18893
466	16519	18853
467	16552	18815
468	16585	18777
469	16617	18738
470	16650	18701
471	16685	18665
472	16721	18631
473	16752	18589
474	16783	18550
475	16815	18510
476	16847	18472
477	16881	18434
478	16915	18398
479	16948	18360
480	16978	18319
481	17011	18281
482	17044	18244
483	17077	18206
484	17115	18174
485	17149	18137
486	17188	18106
487	17220	18067
488	17252	18028
489	17284	17990
490	17315	17950
491	17349	17913
492	17385	17879
493	17419	17842
494	17451	17804
495	17481	17763
496	17514	17725
497	17546	17686
498	17579	17649
499	17612	17612
500	17647	17577
501	17685	17544
502	17717	17506
503	17749	17467
504	17781	17429
505	17813	17390
506	17846	17353
507	17882	17319
508	17922	17288
509	17957	17253
510	17990	17215
511	18028	17182
512	18065	17150
513	18100	17114
514	18134	17078
515	18169	17042
516	18201	17004
517	18234	16967
518	18264	16927
519	18295	16887
520	18329	16851
521	18363	16815
522	18395	16777
523	18427	16739
524	18462	16704
525	18494	16665
526	18531	16632
527	18580	16609
528	18613	16573
529	18652	16541
530	18694	16511
531	18732	16478
532	18770	16446
533	18811	16415
534	18847	16381
535	18880	16344
536	18919	16312
537	18955	16277
538	18993	16244
539	19028	16209
540	19065	16175
541	19101	16141
542	19182	16144
543	19235	16124
544	19274	16091
545	19311	16057
546	19346	16021
547	19396	15998
548	19434	15964
549	19472	15932
550	19511	15899
551	19552	15868
552	19587	15832
553	19625	15799
554	19661	15764
555	19698	15730
556	19739	15699
557	19775	15664
558	19813	15630
559	19848	15595
560	19883	15559
561	19920	15525
562	19957	15491
563	19993	15455
564	20028	15420
565	20068	15388
566	20106	15354
567	20144	15321
568	20182	15287
569	20220	15254
570	20256	15218
571	20289	15181
572	20325	15146
573	20364	15113
574	20416	15090
575	20465	15064
576	20510	15036
577	20556	15008
578	20601	14979
579	20654	14956
580	20693	14923
581	20728	14887
582	20761	14849
583	20797	14814
584	20827	14774
585	20859	14736
586	20894	14701
587	20929	14665
588	20966	14630
589	20999	14592
590	21033	14556
591	21067	14519
592	21137	14507
593	21231	14511
594	21278	14483
595	21312	14446
596	21347	14410
597	21379	14372
598	21412	14334
599	21446	14297
600	21482	14261
601	21515	14224
602	21551	14188
603	21584	14151
604	21626	14119
605	21661	14083
606	21692	14044
607	21724	14006
608	21756	13968
609	21787	13929
610	21819	13891
611	21853	13854
612	21885	13816
613	21918	13779
614	21949	13740
615	21986	13705
616	22018	13667
617	22051	13630
618	22083	13592
619	22114	13553
620	22148	13517
621	22180	13479
622	22211	13441
623	22245	13404
624	22279	13367
625	22312	13330
626	22346	13293
627	22378	13256
628	22410	13218
629	22441	13180
630	22473	13142
631	22505	13104
632	22535	13065
633	22567	13028
634	22598	12989
635	22632	12953
636	22665	12915
637	22698	12879
638	22731	12842
639	22764	12805
640	22797	12768
641	22829	12730
642	22860	12692
643	22893	12655
644	22926	12618
645	22958	12581
646	22991	12543
647	23023	12506
648	23057	12469
649	23090	12433
650	23124	12397
651	23161	12362
652	23195	12326
653	23228	12288
654	23259	12251
655	23290	12213
656	23323	12176
657	23360	12141
658	23393	12104
659	23426	12068
660	23456	12030
661	23489	11993
662	23521	11955
663	23553	11918
664	23584	11880
665	23618	11844
666	23651	11808
667	23688	11773
668	23721	11736
669	23757	11701
670	23791	11665
671	23823	11628
672	23854	11590
673	23887	11553
674	23919	11516
675	23950	11479
676	23981	11441
677	24013	11404
678	24045	11367
679	24077	11330
680	24110	11293
681	24142	11256
682	24176	11221
683	24206	11183
684	24237	11145
685	24265	11107
686	24299	11070
687	24336	11036
688	24367	10999
689	24398	10961
690	24430	10924
691	24463	10888
692	24495	10851
693	24527	10814
694	24562	10779
695	24607	10748
696	24638	10710
697	24668	10673
698	24700	10636
699	24733	10600
700	24766	10563
701	24797	10526
702	24829	10489
703	24862	10453
704	24894	10417
705	24929	10381
706	24960	10344
707	24995	10308
708	25028	10272
709	25059	10235
710	25092	10199
711	25126	10163
712	25159	10127
713	25195	10092
714	25226	10055
715	25268	10022
716	25302	9986
717	25338	9951
718	25369	9915
719	25404	9879
720	25441	9844
721	25473	9808
722	25505	9771
723	25537	9735
724	25570	9699
725	25602	9662
726	25636	9626
727	25666	9589
728	25697	9552
729	25729	9516
730	25760	9479
731	25792	9443
732	25821	9405
733	25854	9369
734	25888	9333
735	25920	9297
736	25951	9260
737	25984	9224
738	26015	9188
739	26049	9152
740	26083	9116
741	26120	9082
742	26153	9046
743	26187	9010
744	26220	8974
745	26253	8938
746	26286	8902
747	26323	8868
748	26357	8832
749	26390	8796
750	26419	8759
751	26449	8722
752	26482	8686
753	26514	8650
754	26545	8614
755	26578	8578
756	26611	8542
757	26643	8506
758	26674	8469
759	26705	8433
760	26735	8396
761	26765	8359
762	26795	8323
763	26828	8287
764	26861	8251
765	26893	8215
766	26927	8180
767	26961	8144
768	26993	8108
769	27026	8072
770	27058	8036
771	27091	8001
772	27124	7965
773	27157	7929
774	27191	7894
775	27223	7858
776	27253	7821
777	27283	7785
778	27316	7749
779	27346	7713
780	27378	7677
781	27410	7641
782	27442	7605
783	27472	7568
784	27503	7532
785	27535	7497
786	27566	7460
787	27598	7424
788	27629	7388
789	27661	7352
790	27692	7317
791	27724	7281
792	27757	7245
793	27789	7209
794	27820	7173
795	27852	7137
796	27885	7102
797	27916	7066
798	27949	7031
799	27982	6995
800	28016	6960
801	28049	6924
802	28086	6890
803	28122	6855
804	28155	6820
805	28189	6785
806	28222	6749
807	28256	6714
808	28291	6679
809	28325	6644
810	28356	6608
811	28388	6572
812	28418	6536
813	28451	6501
814	28482	6465
815	28516	6430
816	28550	6395
817	28583	6359
818	28616	6324
819	28647	6288
820	28678	6252
821	28712	6217
822	28745	6182
823	28779	6147
824	28814	6112
825	28846	6076
826	28879	6041
827	28910	6005
828	28942	5970
829	28975	5934
830	29009	5899
831	29041	5864
832	29075	5828
833	29110	5794
834	29143	5758
835	29175	5723
836	29209	5688
837	29240	5652
838	29271	5617
839	29305	5582
840	29338	5546
841	29370	5511
842	29399	5475
843	29432	5440
844	29461	5404
845	29492	5368
846	29524	5333
847	29554	5297
848	29587	5262
849	29620	5227
850	29653	5192
851	29685	5156
852	29716	5121
853	29748	5085
854	29778	5050
855	29809	5014
856	29841	4979
857	29877	4944
858	29908	4909
859	29939	4873
860	29970	4838
861	30002	4803
862	30035	4768
863	30068	4732
864	30103	4698
865	30136	4663
866	30168	4627
867	30202	4593
868	30236	4558
869	30270	4523
870	30305	4488
871	30338	4453
872	30370	4418
873	30404	4383
874	30437	4348
875	30468	4312
876	30500	4277
877	30532	4242
878	30565	4207
879	30597	4172
880	30627	4136
881	30659	4101
882	30690	4066
883	30719	4031
884	30751	3995
885	30784	3961
886	30818	3926
887	30851	3891
888	30884	3856
889	30915	3821
890	30948	3786
891	30981	3751
892	31015	3716
893	31056	3682
894	31091	3647
895	31124	3612
896	31155	3577
897	31188	3542
898	31222	3507
899	31254	3472
900	31288	3437
901	31318	3402
902	31350	3367
903	31382	3332
904	31413	3297
905	31444	3262
906	31476	3227
907	31507	3192
908	31538	3157
909	31570	3122
910	31601	3087
911	31630	3052
912	31660	3016
913	31693	2982
914	31724	2947
915	31753	2911
916	31783	2876
917	31812	2841
918	31846	2806
919	31880	2772
920	31913	2737
921	31942	2702
922	31975	2667
923	32015	2633
924	32044	2598
925	32080	2563
926	32110	2528
927	32143	2493
928	32176	2459
929	32207	2424
930	32239	2389
931	32274	2354
932	32308	2320
933	32343	2285
934	32374	2250
935	32403	2215
936	32434	2180
937	32468	2146
938	32500	2111
939	32533	2076
940	32567	2041
941	32598	2007
942	32629	1972
943	32661	1937
944	32689	1902
945	32721	1867
946	32751	1832
947	32788	1798
948	32820	1763
949	32852	1729
950	32885	1694
951	32919	1659
952	32951	1625
953	32984	1590
954	33017	1555
955	33050	1521
956	33084	1486
957	33118	1451
958	33151	1417
959	33184	1382
960	33217	1348
961	33250	1313
962	33285	1278
963	33318	1244
964	33350	1209
965	33381	1174
966	33412	1140
967	33443	1105
968	33474	1070
969	33505	1036
970	33534	1001
971	33567	966
972	33596	932
973	33626	897
974	33654	862
975	33683	828
976	33715	793
977	33748	759
978	33781	724
979	33813	690
980	33847	655
981	33879	621
982	33912	586
983	33945	551
984	33977	517
985	34010	482
986	34043	448
987	34075	413
988	34107	379
989	34141	344
990	34173	310
991	34205	275
992	34236	241
993	34268	206
994	34301	172
995	34333	137
996	34364	103
997	34396	68
998	34426	34
999	34457	0
